dataset,dataelement,shortname,code,dataelementuid,dataelementdesc,categoryoptioncombo,categoryoptioncombocode,categoryoptioncombouid,classification
MER Results: MOH Facility Based FY18,"TX_CURR (N, MOH, Age/Sex/HIVStatus): Receiving ART","TX_CURR (N, MOH, Age/Sex/HIVStatus)",TX_CURR_N_MOH_Age_Sex_HIVStatus,GxUQu72i38n,Number of adults and children with HIV infection receiving antiretroviral therapy (ART).,"20-24, Male, Positive",EajzYvNm4jo,EajzYvNm4jo,"fine, semi-fine"
MER Results: MOH Facility Based FY18,"TX_CURR (N, MOH, Age/Sex/HIVStatus): Receiving ART","TX_CURR (N, MOH, Age/Sex/HIVStatus)",TX_CURR_N_MOH_Age_Sex_HIVStatus,GxUQu72i38n,Number of adults and children with HIV infection receiving antiretroviral therapy (ART).,"10-14, Female, Positive",LvxV4kU8XXK,LvxV4kU8XXK,"fine, semi-fine"
MER Results: MOH Facility Based FY18,"TX_CURR (N, MOH, Age/Sex/HIVStatus): Receiving ART","TX_CURR (N, MOH, Age/Sex/HIVStatus)",TX_CURR_N_MOH_Age_Sex_HIVStatus,GxUQu72i38n,Number of adults and children with HIV infection receiving antiretroviral therapy (ART).,"10-14, Unknown Sex, Positive",BSwukVpBaIp,BSwukVpBaIp,"fine, semi-fine"
MER Results: MOH Facility Based FY18,"TX_CURR (N, MOH, Age/Sex/HIVStatus): Receiving ART","TX_CURR (N, MOH, Age/Sex/HIVStatus)",TX_CURR_N_MOH_Age_Sex_HIVStatus,GxUQu72i38n,Number of adults and children with HIV infection receiving antiretroviral therapy (ART).,"15-19, Unknown Sex, Positive",wJO3p0kW5Wt,wJO3p0kW5Wt,"fine, semi-fine"
MER Results: MOH Facility Based FY18,"TX_CURR (N, MOH, Age/Sex/HIVStatus): Receiving ART","TX_CURR (N, MOH, Age/Sex/HIVStatus)",TX_CURR_N_MOH_Age_Sex_HIVStatus,GxUQu72i38n,Number of adults and children with HIV infection receiving antiretroviral therapy (ART).,"25-29, Unknown Sex, Positive",aC3tAVlMc6i,aC3tAVlMc6i,fine
MER Results: MOH Facility Based FY18,"TX_CURR (N, MOH, Age/Sex/HIVStatus): Receiving ART","TX_CURR (N, MOH, Age/Sex/HIVStatus)",TX_CURR_N_MOH_Age_Sex_HIVStatus,GxUQu72i38n,Number of adults and children with HIV infection receiving antiretroviral therapy (ART).,"20-24, Unknown Sex, Positive",Z8stNbH8jjC,Z8stNbH8jjC,"fine, semi-fine"
MER Results: MOH Facility Based FY18,"TX_CURR (N, MOH, Age/Sex/HIVStatus): Receiving ART","TX_CURR (N, MOH, Age/Sex/HIVStatus)",TX_CURR_N_MOH_Age_Sex_HIVStatus,GxUQu72i38n,Number of adults and children with HIV infection receiving antiretroviral therapy (ART).,"15-19, Female, Positive",TVLnlGxsMHz,TVLnlGxsMHz,"fine, semi-fine"
MER Results: MOH Facility Based FY18,"TX_CURR (N, MOH, Age/Sex/HIVStatus): Receiving ART","TX_CURR (N, MOH, Age/Sex/HIVStatus)",TX_CURR_N_MOH_Age_Sex_HIVStatus,GxUQu72i38n,Number of adults and children with HIV infection receiving antiretroviral therapy (ART).,"10-14, Male, Positive",K4KWpA67jhB,K4KWpA67jhB,"fine, semi-fine"
MER Results: MOH Facility Based FY18,"TX_CURR (N, MOH, Age/Sex/HIVStatus): Receiving ART","TX_CURR (N, MOH, Age/Sex/HIVStatus)",TX_CURR_N_MOH_Age_Sex_HIVStatus,GxUQu72i38n,Number of adults and children with HIV infection receiving antiretroviral therapy (ART).,"25-29, Female, Positive",RGzHlfug0ek,RGzHlfug0ek,fine
MER Results: MOH Facility Based FY18,"TX_CURR (N, MOH, Age/Sex/HIVStatus): Receiving ART","TX_CURR (N, MOH, Age/Sex/HIVStatus)",TX_CURR_N_MOH_Age_Sex_HIVStatus,GxUQu72i38n,Number of adults and children with HIV infection receiving antiretroviral therapy (ART).,"50+, Female, Positive",gyFNrAFyYSs,gyFNrAFyYSs,"fine, semi-fine"
MER Results: MOH Facility Based FY18,"TX_CURR (N, MOH, Age/Sex/HIVStatus): Receiving ART","TX_CURR (N, MOH, Age/Sex/HIVStatus)",TX_CURR_N_MOH_Age_Sex_HIVStatus,GxUQu72i38n,Number of adults and children with HIV infection receiving antiretroviral therapy (ART).,"35-39, Female, Positive",g9o4R5jWcgl,g9o4R5jWcgl,fine
MER Results: MOH Facility Based FY18,"TX_CURR (N, MOH, Age/Sex/HIVStatus): Receiving ART","TX_CURR (N, MOH, Age/Sex/HIVStatus)",TX_CURR_N_MOH_Age_Sex_HIVStatus,GxUQu72i38n,Number of adults and children with HIV infection receiving antiretroviral therapy (ART).,"15-19, Male, Positive",iog7ALVY7VI,iog7ALVY7VI,"fine, semi-fine"
MER Results: MOH Facility Based FY18,"TX_CURR (N, MOH, Age/Sex/HIVStatus): Receiving ART","TX_CURR (N, MOH, Age/Sex/HIVStatus)",TX_CURR_N_MOH_Age_Sex_HIVStatus,GxUQu72i38n,Number of adults and children with HIV infection receiving antiretroviral therapy (ART).,"50+, Unknown Sex, Positive",Fjt21Isv18M,Fjt21Isv18M,"fine, semi-fine"
MER Results: MOH Facility Based FY18,"TX_CURR (N, MOH, Age/Sex/HIVStatus): Receiving ART","TX_CURR (N, MOH, Age/Sex/HIVStatus)",TX_CURR_N_MOH_Age_Sex_HIVStatus,GxUQu72i38n,Number of adults and children with HIV infection receiving antiretroviral therapy (ART).,"30-34, Male, Positive",hZ0pdWllM5o,hZ0pdWllM5o,fine
MER Results: MOH Facility Based FY18,"TX_CURR (N, MOH, Age/Sex/HIVStatus): Receiving ART","TX_CURR (N, MOH, Age/Sex/HIVStatus)",TX_CURR_N_MOH_Age_Sex_HIVStatus,GxUQu72i38n,Number of adults and children with HIV infection receiving antiretroviral therapy (ART).,"50+, Male, Positive",TxyRMn58Q3r,TxyRMn58Q3r,"fine, semi-fine"
MER Results: MOH Facility Based FY18,"TX_CURR (N, MOH, Age/Sex/HIVStatus): Receiving ART","TX_CURR (N, MOH, Age/Sex/HIVStatus)",TX_CURR_N_MOH_Age_Sex_HIVStatus,GxUQu72i38n,Number of adults and children with HIV infection receiving antiretroviral therapy (ART).,"40-49, Male, Positive",VWcVCxgcPbw,VWcVCxgcPbw,fine
MER Results: MOH Facility Based FY18,"TX_CURR (N, MOH, Age/Sex/HIVStatus): Receiving ART","TX_CURR (N, MOH, Age/Sex/HIVStatus)",TX_CURR_N_MOH_Age_Sex_HIVStatus,GxUQu72i38n,Number of adults and children with HIV infection receiving antiretroviral therapy (ART).,"1-9, Unknown Sex, Positive",TpYnbhfuFpf,TpYnbhfuFpf,"fine, semi-fine"
MER Results: MOH Facility Based FY18,"TX_CURR (N, MOH, Age/Sex/HIVStatus): Receiving ART","TX_CURR (N, MOH, Age/Sex/HIVStatus)",TX_CURR_N_MOH_Age_Sex_HIVStatus,GxUQu72i38n,Number of adults and children with HIV infection receiving antiretroviral therapy (ART).,"30-34, Unknown Sex, Positive",roXBD0KM3aj,roXBD0KM3aj,fine
MER Results: MOH Facility Based FY18,"TX_CURR (N, MOH, Age/Sex/HIVStatus): Receiving ART","TX_CURR (N, MOH, Age/Sex/HIVStatus)",TX_CURR_N_MOH_Age_Sex_HIVStatus,GxUQu72i38n,Number of adults and children with HIV infection receiving antiretroviral therapy (ART).,"20-24, Female, Positive",CAmcbj6Qb9j,CAmcbj6Qb9j,"fine, semi-fine"
MER Results: MOH Facility Based FY18,"TX_CURR (N, MOH, Age/Sex/HIVStatus): Receiving ART","TX_CURR (N, MOH, Age/Sex/HIVStatus)",TX_CURR_N_MOH_Age_Sex_HIVStatus,GxUQu72i38n,Number of adults and children with HIV infection receiving antiretroviral therapy (ART).,"25-49, Male, Positive",zbD8speXRUI,zbD8speXRUI,semi-fine
MER Results: MOH Facility Based FY18,"TX_CURR (N, MOH, Age/Sex/HIVStatus): Receiving ART","TX_CURR (N, MOH, Age/Sex/HIVStatus)",TX_CURR_N_MOH_Age_Sex_HIVStatus,GxUQu72i38n,Number of adults and children with HIV infection receiving antiretroviral therapy (ART).,"40-49, Female, Positive",LSbkg0Hqv1W,LSbkg0Hqv1W,fine
MER Results: MOH Facility Based FY18,"TX_CURR (N, MOH, Age/Sex/HIVStatus): Receiving ART","TX_CURR (N, MOH, Age/Sex/HIVStatus)",TX_CURR_N_MOH_Age_Sex_HIVStatus,GxUQu72i38n,Number of adults and children with HIV infection receiving antiretroviral therapy (ART).,"25-29, Male, Positive",fRvJmKZi7e5,fRvJmKZi7e5,fine
MER Results: MOH Facility Based FY18,"TX_CURR (N, MOH, Age/Sex/HIVStatus): Receiving ART","TX_CURR (N, MOH, Age/Sex/HIVStatus)",TX_CURR_N_MOH_Age_Sex_HIVStatus,GxUQu72i38n,Number of adults and children with HIV infection receiving antiretroviral therapy (ART).,"25-49, Unknown Sex, Positive",bIrhhXVOq4f,bIrhhXVOq4f,semi-fine
MER Results: MOH Facility Based FY18,"TX_CURR (N, MOH, Age/Sex/HIVStatus): Receiving ART","TX_CURR (N, MOH, Age/Sex/HIVStatus)",TX_CURR_N_MOH_Age_Sex_HIVStatus,GxUQu72i38n,Number of adults and children with HIV infection receiving antiretroviral therapy (ART).,"35-39, Unknown Sex, Positive",DCSG1tUxYgJ,DCSG1tUxYgJ,fine
MER Results: MOH Facility Based FY18,"TX_CURR (N, MOH, Age/Sex/HIVStatus): Receiving ART","TX_CURR (N, MOH, Age/Sex/HIVStatus)",TX_CURR_N_MOH_Age_Sex_HIVStatus,GxUQu72i38n,Number of adults and children with HIV infection receiving antiretroviral therapy (ART).,"40-49, Unknown Sex, Positive",InvRLHYIVsD,InvRLHYIVsD,fine
MER Results: MOH Facility Based FY18,"TX_CURR (N, MOH, Age/Sex/HIVStatus): Receiving ART","TX_CURR (N, MOH, Age/Sex/HIVStatus)",TX_CURR_N_MOH_Age_Sex_HIVStatus,GxUQu72i38n,Number of adults and children with HIV infection receiving antiretroviral therapy (ART).,"35-39, Male, Positive",QaDXZpZ7ADL,QaDXZpZ7ADL,fine
MER Results: MOH Facility Based FY18,"TX_CURR (N, MOH, Age/Sex/HIVStatus): Receiving ART","TX_CURR (N, MOH, Age/Sex/HIVStatus)",TX_CURR_N_MOH_Age_Sex_HIVStatus,GxUQu72i38n,Number of adults and children with HIV infection receiving antiretroviral therapy (ART).,"30-34, Female, Positive",D6KITmuhXvG,D6KITmuhXvG,fine
MER Results: MOH Facility Based FY18,"TX_CURR (N, MOH, Age/Sex/HIVStatus): Receiving ART","TX_CURR (N, MOH, Age/Sex/HIVStatus)",TX_CURR_N_MOH_Age_Sex_HIVStatus,GxUQu72i38n,Number of adults and children with HIV infection receiving antiretroviral therapy (ART).,"25-49, Female, Positive",EsliXFZtWsB,EsliXFZtWsB,semi-fine
MER Results: MOH Facility Based FY18,"TX_CURR (N, MOH, Age/Sex/HIVStatus): Receiving ART","TX_CURR (N, MOH, Age/Sex/HIVStatus)",TX_CURR_N_MOH_Age_Sex_HIVStatus,GxUQu72i38n,Number of adults and children with HIV infection receiving antiretroviral therapy (ART).,"<1, Unknown Sex, Positive",XwugtNjt4Qf,XwugtNjt4Qf,"fine, semi-fine"
